test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.153,0.207,0.295,0.551
SET,29629.63,0.167,0.247,0.359,0.495
GET,29629.63,0.177,0.303,0.383,0.519
INCR,32000.00,0.159,0.231,0.271,0.343
