test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,42372.88,0.254,0.487,0.639,1.199
SET,40322.58,0.264,0.391,0.567,1.071
GET,33613.45,0.297,0.607,0.791,1.535
INCR,39138.95,0.260,0.391,0.551,1.119
