test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31201.25,0.280,0.439,0.559,0.959
SET,37174.72,0.247,0.375,0.487,0.655
GET,33388.98,0.265,0.383,0.543,0.783
INCR,36231.89,0.259,0.407,0.639,1.135
