test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.34,0.154,0.223,0.279,0.471
SET,32258.06,0.162,0.255,0.343,0.431
GET,31250.00,0.168,0.295,0.351,0.423
INCR,32258.06,0.162,0.247,0.303,0.543
