"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","15174.51","2.742","0.360","2.591","5.391","7.671","11.311"
"GET","14648.44","2.819","0.240","2.679","5.479","7.359","20.527"
"INCR","14556.04","2.739","0.296","2.679","5.455","6.663","10.967"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","14684.29","2.917","0.384","2.807","5.727","7.223","8.911"
"GET","14443.91","2.785","0.336","2.695","5.479","7.231","10.471"
"INCR","14917.95","2.815","0.200","2.727","5.471","6.967","11.135"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","14873.58","2.818","0.360","2.711","5.543","7.319","21.775"
"GET","14814.81","2.898","0.344","2.759","5.599","7.271","19.407"
"INCR","14598.54","2.663","0.240","2.583","5.303","6.927","17.119"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","25906.74","1.641","0.208","1.335","3.815","5.847","16.479"
"GET","31914.89","1.366","0.344","1.263","2.847","3.199","7.631"
"INCR","33444.82","1.413","0.344","1.367","2.215","3.143","6.295"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32894.74","1.399","0.328","1.351","2.159","3.223","6.247"
"GET","32858.71","1.359","0.272","1.271","2.175","3.943","7.391"
"INCR","34364.26","1.371","0.240","1.327","2.079","3.223","10.999"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30864.20","1.382","0.248","1.271","2.895","3.759","7.599"
"GET","33557.05","1.316","0.240","1.255","2.055","3.135","6.359"
"INCR","32223.42","1.351","0.384","1.263","2.279","3.407","6.223"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31645.57","1.376","0.400","1.295","2.311","3.079","6.231"
"GET","30927.83","1.340","0.264","1.191","2.919","4.935","8.287"
"INCR","34013.61","1.242","0.256","1.199","1.855","2.551","5.055"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31813.36","1.291","0.328","1.207","2.015","3.103","5.103"
"GET","32327.59","1.282","0.304","1.183","1.967","3.095","13.087"
"INCR","33632.29","1.321","0.272","1.279","1.999","3.047","5.439"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32188.84","1.236","0.256","1.159","1.831","3.071","5.655"
"GET","29970.03","1.364","0.392","1.207","2.591","3.391","19.503"
"INCR","27322.40","1.879","0.352","1.735","3.215","4.863","16.927"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","27247.96","1.830","0.352","1.735","2.991","4.159","12.263"
"GET","25231.29","1.895","0.376","1.703","3.455","4.959","16.959"
"INCR","21645.02","2.038","0.256","1.799","3.943","4.807","6.695"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","20477.81","2.062","0.408","1.791","3.959","5.063","18.783"
"GET","21881.84","1.930","0.240","1.567","3.751","4.831","6.639"
"INCR","20435.97","2.087","0.352","1.831","4.223","4.935","7.687"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","19659.24","2.143","0.248","1.975","4.087","4.887","7.599"
"GET","19973.37","2.094","0.224","1.735","4.223","5.055","6.575"
"INCR","19646.37","2.127","0.248","1.935","4.159","5.271","7.151"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18450.18","2.112","0.216","1.967","4.103","4.943","7.303"
"GET","18564.36","2.102","0.168","1.919","4.087","5.191","22.543"
"INCR","18633.54","2.260","0.224","2.071","4.263","5.031","17.823"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","20188.43","1.981","0.368","1.543","3.959","4.839","16.527"
"GET","33076.07","1.371","0.344","1.303","2.119","3.167","7.263"
"INCR","32894.74","1.409","0.384","1.367","2.175","3.055","4.151"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33076.07","1.449","0.400","1.399","2.263","3.479","6.367"
"GET","32502.71","1.385","0.240","1.279","2.055","3.351","24.783"
"INCR","32894.74","1.419","0.392","1.375","2.199","3.143","6.335"
