test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,19323.67,0.584,2.263,2.943,4.191
SET,29542.10,0.343,0.391,2.383,15.095
GET,35087.72,0.289,0.367,1.663,2.623
INCR,32258.06,0.321,0.535,1.783,7.591
