test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,4487.12,1.276,0.615,0.807,3000.319
SET,36127.17,0.270,0.351,0.407,1.335
GET,35919.54,0.265,0.343,0.423,3.071
INCR,35765.38,0.268,0.351,0.407,3.055
