test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,2033.10,4.390,6.943,11.855,3000.319
SET,5897.62,2.503,3.007,3.607,6.951
GET,6083.47,2.411,2.999,3.391,4.783
INCR,5932.61,2.478,2.999,3.159,5.935
