test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34542.32,0.287,0.447,0.743,1.799
SET,36429.87,0.274,0.359,0.407,1.271
GET,35971.22,0.271,0.351,0.399,0.655
INCR,36231.89,0.271,0.351,0.407,1.615
