test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,38834.95,0.284,0.543,0.727,1.103
SET,39062.50,0.281,0.391,0.607,20.671
GET,39761.43,0.304,0.407,0.551,20.767
INCR,43383.95,0.276,0.375,0.463,0.775
