test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32679.74,0.287,0.455,0.567,5.231
SET,40000.00,0.291,0.423,0.575,1.511
GET,38461.54,0.298,0.455,0.703,20.575
INCR,40080.16,0.289,0.407,0.543,20.431
