test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,39761.43,0.259,0.391,0.519,0.711
SET,41841.00,0.249,0.511,0.783,1.391
GET,38314.18,0.294,0.455,0.703,20.735
INCR,39603.96,0.290,0.415,0.567,20.671
