test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37243.95,0.275,0.535,0.711,1.103
SET,37807.18,0.295,0.519,0.719,20.687
GET,41666.67,0.270,0.359,0.407,20.495
INCR,40485.83,0.285,0.471,0.695,0.919
