test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34602.07,0.275,0.455,0.711,1.191
SET,36166.37,0.279,0.511,0.775,1.463
GET,40080.16,0.269,0.583,0.799,1.631
INCR,34602.07,0.294,0.631,0.807,1.303
