test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,39292.73,0.260,0.447,0.647,0.935
SET,35149.38,0.284,0.503,0.743,1.327
GET,39840.64,0.260,0.471,0.655,1.151
INCR,36968.57,0.287,0.495,0.767,2.367
