test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.150,0.215,0.279,0.343
SET,32000.00,0.150,0.231,0.303,0.471
GET,33333.33,0.155,0.223,0.287,0.351
INCR,36363.64,0.143,0.215,0.255,0.367
