test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.161,0.295,0.391,0.575
SET,32000.00,0.153,0.247,0.351,0.551
GET,33333.33,0.153,0.239,0.463,0.575
INCR,33333.33,0.152,0.255,0.383,0.543
