test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18939.39,0.616,1.415,2.951,5.111
SET,18099.55,0.620,2.327,2.951,5.135
GET,18365.47,0.587,2.319,3.031,4.135
INCR,18761.73,0.565,2.311,2.887,4.095
