test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30120.48,0.324,0.647,1.167,2.271
SET,35211.27,0.270,0.351,0.407,1.055
GET,35398.23,0.264,0.335,0.431,1.351
INCR,35906.64,0.266,0.343,0.415,2.319
