test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,44943.82,0.240,0.431,0.543,1.247
SET,37735.85,0.260,0.399,0.511,1.223
GET,39138.95,0.254,0.455,0.583,1.207
INCR,37105.75,0.283,0.463,0.575,0.983
