test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,14781.97,0.853,2.447,4.055,6.207
SET,16820.86,0.719,1.967,3.983,6.159
GET,15455.95,0.824,3.847,4.167,9.207
INCR,17761.99,0.674,1.719,4.031,6.183
