test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34013.61,0.290,0.439,0.575,1.095
SET,33670.04,0.282,0.391,0.487,0.767
GET,37523.45,0.254,0.391,0.535,0.839
INCR,34305.32,0.270,0.391,0.511,0.719
