test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16708.44,0.631,2.375,3.823,35.519
SET,30769.23,0.327,0.391,2.191,4.279
GET,32733.22,0.308,0.383,1.823,4.023
INCR,31250.00,0.328,0.567,1.719,4.991
