test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,4440.10,1.293,0.639,0.823,3000.319
SET,37009.62,0.268,0.351,0.391,1.359
GET,36818.85,0.265,0.343,0.375,2.775
INCR,36205.65,0.269,0.343,0.383,2.903
