test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,4475.47,1.264,0.599,0.783,3000.319
SET,36549.71,0.270,0.351,0.407,2.855
GET,36075.04,0.267,0.343,0.407,2.967
INCR,36023.05,0.269,0.343,0.399,0.751
