test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,1999.76,4.544,6.799,11.671,3000.319
SET,12512.51,0.958,2.911,3.303,5.911
GET,5771.67,2.553,2.999,3.711,7.079
INCR,6337.94,2.291,2.991,3.647,4.951
