test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29368.58,0.336,0.559,0.759,1.383
SET,29368.58,0.333,0.543,0.663,1.471
GET,37243.95,0.275,0.447,0.583,0.983
INCR,30864.20,0.313,0.543,0.631,1.119
