test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.151,0.207,0.263,0.327
SET,33333.33,0.149,0.199,0.279,0.415
GET,30769.23,0.151,0.207,0.255,0.343
INCR,32000.00,0.152,0.223,0.263,0.335
