test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16638.94,0.680,2.599,3.895,6.535
SET,19980.02,0.582,1.263,2.319,4.223
GET,4712.54,3.065,2.295,3.071,3000.319
INCR,18621.97,0.590,2.319,2.919,4.191
