test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32520.32,0.300,0.599,0.791,1.847
SET,35587.19,0.274,0.359,0.407,1.159
GET,36166.37,0.263,0.343,0.399,0.847
INCR,35149.38,0.267,0.343,0.551,1.535
