"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","8990.11","5.437","0.416","2.767","6.471","8.895","1098.751"
"GET","9366.22","6.043","0.352","7.215","11.855","15.503","25.199"
"INCR","11173.18","4.324","0.232","3.167","10.543","13.383","18.687"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","14684.29","2.788","0.424","2.711","5.439","6.751","9.879"
"GET","15259.41","2.759","0.360","2.591","5.415","7.103","8.983"
"INCR","14534.88","2.687","0.368","2.559","5.335","6.111","8.807"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","14598.54","2.894","0.256","2.823","5.439","7.151","9.799"
"GET","17381.23","2.396","0.304","1.903","5.343","7.079","9.711"
"INCR","33670.04","1.303","0.296","1.247","2.007","3.015","4.535"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33407.57","1.437","0.416","1.391","2.175","3.255","6.663"
"GET","33519.55","1.268","0.232","1.199","1.911","3.023","7.191"
"INCR","35756.86","1.287","0.352","1.271","1.943","2.663","4.399"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33407.57","1.418","0.448","1.359","2.183","3.135","6.311"
"GET","34482.76","1.239","0.320","1.175","1.871","3.023","4.295"
"INCR","35885.17","1.313","0.376","1.303","1.983","2.431","4.343"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31217.48","1.385","0.392","1.295","2.919","3.127","6.335"
"GET","33821.87","1.192","0.240","1.119","1.775","2.975","6.343"
"INCR","35629.45","1.254","0.376","1.231","1.855","2.135","3.847"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33185.84","1.313","0.184","1.263","1.967","3.087","4.463"
"GET","32644.18","1.264","0.384","1.159","1.983","3.935","6.167"
"INCR","31152.65","1.283","0.272","1.143","2.895","3.359","6.311"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32051.28","1.356","0.224","1.263","2.127","3.543","9.095"
"GET","34843.21","1.176","0.360","1.111","1.759","2.503","3.999"
"INCR","35714.29","1.283","0.416","1.271","1.927","2.231","5.647"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33707.87","1.415","0.384","1.383","2.167","2.983","5.207"
"GET","33039.65","1.277","0.368","1.199","1.935","3.031","6.295"
"INCR","33222.59","1.208","0.304","1.119","1.847","3.031","3.919"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","35629.45","1.367","0.416","1.351","2.047","2.367","5.335"
"GET","34168.56","1.253","0.368","1.191","1.935","2.975","3.775"
"INCR","32467.53","1.340","0.248","1.239","2.255","4.575","8.911"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34762.46","1.325","0.336","1.303","1.983","2.319","3.863"
"GET","33594.62","1.229","0.376","1.151","1.879","3.087","6.295"
"INCR","32894.74","1.340","0.352","1.255","2.263","3.271","5.463"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","28598.66","1.786","0.424","1.759","2.935","3.927","5.967"
"GET","28957.53","1.724","0.280","1.639","2.935","3.839","5.495"
"INCR","23696.68","1.952","0.256","1.791","3.631","5.223","10.271"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","21216.41","1.968","0.232","1.703","3.711","4.639","7.487"
"GET","24271.85","1.823","0.464","1.503","3.415","4.119","6.927"
"INCR","21881.84","1.912","0.456","1.663","3.559","4.119","6.367"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","20325.20","2.052","0.312","1.767","4.071","4.767","7.535"
"GET","19569.47","2.072","0.248","1.879","4.079","4.967","8.239"
"INCR","20093.77","2.096","0.192","1.839","4.103","5.095","6.767"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","19342.36","2.235","0.360","2.095","4.279","5.487","7.039"
"GET","19762.85","2.001","0.360","1.847","4.007","4.951","8.959"
"INCR","19595.04","2.084","0.280","1.927","4.071","5.135","7.943"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18507.09","2.095","0.240","1.967","4.047","5.183","8.423"
"GET","19047.62","2.105","0.240","1.975","4.031","4.911","8.799"
"INCR","34129.69","1.417","0.376","1.375","2.175","3.143","6.023"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","25041.74","1.633","0.232","1.431","3.031","3.967","4.239"
"GET","34324.94","1.359","0.352","1.327","2.047","2.975","6.199"
"INCR","27855.15","1.476","0.232","1.303","2.999","3.351","5.119"
