test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17793.60,0.619,2.295,3.903,4.455
SET,18779.34,0.579,2.335,2.999,6.023
GET,6422.61,2.243,4.911,5.951,88.447
INCR,13253.81,0.964,2.895,4.847,6.991
