test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34722.22,0.290,0.479,0.727,12.559
SET,36496.35,0.311,0.559,0.759,20.623
GET,43196.54,0.268,0.367,0.463,20.815
INCR,41152.26,0.284,0.375,0.423,20.351
