test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,27434.84,0.340,0.583,0.687,1.231
SET,33388.98,0.283,0.519,0.663,1.071
GET,31347.96,0.294,0.503,0.631,1.095
INCR,32840.72,0.290,0.439,0.551,1.295
