test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,38535.64,0.270,0.495,0.719,1.495
SET,36166.37,0.291,0.551,0.751,1.151
GET,31746.03,0.297,0.543,0.751,1.391
INCR,33388.98,0.285,0.511,0.711,1.151
