test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33613.45,0.278,0.471,0.703,2.951
SET,35778.18,0.315,0.519,0.895,20.751
GET,40567.95,0.282,0.471,0.703,1.359
INCR,31746.03,0.368,0.559,0.887,1.655
