test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.33,0.288,0.503,0.663,1.199
SET,36630.04,0.304,0.519,0.671,20.831
GET,42105.27,0.281,0.383,0.495,0.823
INCR,39138.95,0.297,0.431,0.615,20.319
