test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32258.06,0.296,0.647,0.815,1.327
SET,31595.58,0.317,0.631,0.807,1.079
GET,34662.04,0.280,0.503,0.727,1.103
INCR,36231.89,0.266,0.463,0.663,1.047
