"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","12024.05","4.240","0.368","2.823","7.407","10.223","565.247"
"GET","9165.90","6.200","0.320","7.239","12.935","16.735","22.175"
"INCR","9887.94","5.746","0.360","7.159","11.135","13.671","18.319"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","12674.27","4.338","0.360","2.151","10.743","11.983","17.023"
"GET","35629.45","1.373","0.200","1.375","2.047","2.311","3.831"
"INCR","33076.07","1.469","0.432","1.415","2.319","3.031","6.263"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33003.30","1.506","0.440","1.463","2.295","3.079","7.487"
"GET","31479.54","1.537","0.424","1.439","2.879","3.303","5.711"
"INCR","32188.84","1.527","0.400","1.463","2.423","3.303","7.055"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32537.96","1.520","0.416","1.455","2.383","3.535","5.599"
"GET","35169.99","1.452","0.384","1.431","2.183","2.575","4.231"
"INCR","32608.70","1.511","0.376","1.447","2.359","3.503","6.999"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","28901.73","1.623","0.376","1.495","2.983","3.783","6.423"
"GET","32894.74","1.451","0.400","1.399","2.295","3.055","11.711"
"INCR","35046.73","1.426","0.416","1.399","2.159","2.551","5.351"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","26200.87","1.674","0.200","1.495","3.047","3.967","7.111"
"GET","24096.38","1.667","0.184","1.383","3.063","4.127","6.935"
"INCR","22918.26","1.755","0.376","1.487","3.087","4.023","6.455"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","27051.40","1.659","0.400","1.503","3.031","3.743","6.791"
"GET","30120.48","1.569","0.408","1.455","2.935","3.903","7.143"
"INCR","29585.80","1.589","0.400","1.471","2.959","3.551","5.519"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30895.98","1.579","0.400","1.463","2.935","4.287","7.847"
"GET","32930.84","1.508","0.224","1.431","2.487","3.743","6.911"
"INCR","28037.38","1.552","0.248","1.423","2.999","3.591","4.783"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30090.27","1.419","0.440","1.335","2.543","3.127","5.071"
"GET","27726.43","1.593","0.416","1.439","3.007","3.263","5.239"
"INCR","31813.36","1.555","0.304","1.463","2.719","3.447","10.519"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34207.53","1.485","0.344","1.455","2.231","2.959","4.375"
"GET","33670.04","1.481","0.392","1.439","2.263","3.287","5.383"
"INCR","31023.79","1.552","0.424","1.471","2.911","3.295","5.279"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30864.20","1.561","0.408","1.479","2.863","3.399","4.415"
"GET","34364.26","1.404","0.400","1.383","2.143","3.047","5.015"
"INCR","33860.05","1.464","0.416","1.431","2.231","3.007","4.879"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34168.56","1.414","0.328","1.415","2.103","2.519","5.103"
"GET","34924.33","1.309","0.376","1.303","1.927","2.215","11.447"
"INCR","32154.34","1.503","0.424","1.431","2.383","3.415","5.455"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31712.47","1.551","0.440","1.479","2.431","3.367","11.607"
"GET","28301.89","1.725","0.400","1.639","2.991","3.727","6.191"
"INCR","27777.78","1.874","0.448","1.863","2.999","4.111","7.583"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","27548.21","1.902","0.464","1.911","2.887","3.839","9.855"
"GET","21489.97","2.043","0.384","1.951","3.847","4.671","6.223"
"INCR","18915.51","2.138","0.416","2.039","3.967","4.719","6.879"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18359.85","2.157","0.392","2.039","4.039","5.103","8.111"
"GET","18633.54","2.267","0.344","2.095","4.247","5.447","9.415"
"INCR","18844.22","2.424","0.320","2.399","4.567","5.607","8.991"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18170.80","2.412","0.208","2.375","4.575","6.095","8.535"
"GET","18416.21","2.289","0.376","2.215","4.359","5.679","7.343"
"INCR","18270.40","2.182","0.248","2.023","4.175","5.175","8.207"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18192.84","2.205","0.320","2.047","4.183","5.335","7.303"
"GET","18270.40","2.268","0.416","2.119","4.311","5.423","8.039"
"INCR","23419.20","1.707","0.440","1.455","3.055","3.863","6.447"
