test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,40160.64,0.133,0.223,0.335,0.679
SET,33670.04,0.172,0.351,0.447,3.199
GET,29325.51,0.181,0.383,0.479,1.031
INCR,36496.35,0.154,0.295,0.439,0.807
