test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32051.28,0.155,0.279,0.367,0.647
SET,35211.27,0.157,0.279,0.383,0.607
GET,33670.04,0.161,0.271,0.383,7.591
INCR,34965.04,0.148,0.239,0.359,0.663
