test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31746.03,0.159,0.303,0.423,0.791
SET,27397.26,0.182,0.375,0.463,0.847
GET,43668.12,0.128,0.327,0.439,0.751
INCR,35714.29,0.150,0.295,0.431,0.623
