test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33003.30,0.168,0.359,0.463,1.127
SET,45045.04,0.127,0.215,0.295,0.463
GET,32894.74,0.154,0.287,0.407,0.615
INCR,35971.22,0.151,0.295,0.415,0.799
