test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30864.20,0.149,0.247,0.319,0.679
SET,35335.69,0.149,0.255,0.351,0.535
GET,35842.29,0.152,0.287,0.423,0.855
INCR,31645.57,0.176,0.351,0.479,0.895
