test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30120.48,0.167,0.319,0.407,0.799
SET,33444.82,0.161,0.319,0.399,0.695
GET,33783.79,0.148,0.239,0.351,0.615
INCR,32894.74,0.154,0.271,0.383,5.095
