test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34965.04,0.149,0.271,0.375,0.607
SET,38022.81,0.136,0.207,0.287,0.559
GET,30769.23,0.169,0.319,0.423,0.719
INCR,29673.59,0.184,0.383,0.479,0.807
