test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.190,0.335,0.519,0.831
SET,32000.00,0.166,0.287,0.375,0.463
GET,33333.33,0.164,0.279,0.343,0.447
INCR,34782.61,0.156,0.231,0.287,0.351
