test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.161,0.263,0.319,0.639
SET,32000.00,0.147,0.207,0.359,0.479
GET,32000.00,0.142,0.199,0.303,0.543
INCR,47058.82,0.102,0.143,0.191,0.207
