test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33003.30,0.302,0.607,0.767,2.431
SET,36764.70,0.279,0.383,0.455,1.231
GET,34904.01,0.286,0.383,0.647,8.903
INCR,35971.22,0.270,0.359,0.447,1.519
