test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,27855.15,0.356,0.775,1.391,3.223
SET,36900.37,0.267,0.351,0.407,1.159
GET,36429.87,0.265,0.359,0.495,0.983
INCR,36166.37,0.268,0.359,0.415,3.247
