test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,2611.31,4.172,3.031,4.655,3000.319
SET,7087.17,2.017,2.999,3.679,6.991
GET,7072.14,2.018,2.999,3.751,14.111
INCR,14094.43,0.790,2.847,3.231,4.391
