test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,12714.56,0.997,2.839,3.263,6.719
SET,17331.02,0.692,2.287,3.119,4.495
GET,11976.05,1.101,2.343,3.087,4.239
INCR,16528.93,0.754,1.975,2.935,5.671
