test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,10752.69,1.148,4.279,5.895,9.927
SET,10706.64,1.235,3.767,4.751,7.399
GET,9186.95,1.392,4.399,5.367,6.567
INCR,9770.40,1.334,3.935,4.935,6.375
