"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","12987.01","3.071","0.376","2.751","6.983","8.391","11.399"
"GET","7306.38","8.019","0.360","6.831","11.071","13.479","1095.679"
"INCR","11441.65","4.471","0.320","3.295","10.647","13.039","25.935"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","14955.13","2.816","0.432","2.711","5.327","6.599","9.023"
"GET","14204.55","2.838","0.304","2.815","5.615","6.759","9.775"
"INCR","15321.76","2.799","0.336","2.703","5.287","6.895","8.039"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","14025.25","2.724","0.384","2.527","5.383","6.391","8.415"
"GET","16260.16","2.587","0.336","2.359","5.439","7.127","8.455"
"INCR","35419.12","1.402","0.352","1.391","2.103","2.431","4.383"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32894.74","1.479","0.392","1.423","2.295","3.295","5.671"
"GET","35545.02","1.287","0.320","1.271","1.927","2.231","4.047"
"INCR","34364.26","1.417","0.224","1.383","2.127","3.031","10.719"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31880.98","1.461","0.440","1.399","2.287","3.503","9.423"
"GET","33076.07","1.353","0.224","1.295","2.087","3.223","5.799"
"INCR","31779.66","1.407","0.264","1.319","2.311","4.647","6.671"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33670.04","1.389","0.352","1.359","2.079","3.039","5.679"
"GET","32502.71","1.280","0.232","1.199","1.967","3.111","5.071"
"INCR","33975.09","1.322","0.184","1.271","1.959","3.287","6.327"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32930.84","1.476","0.408","1.423","2.271","3.055","6.351"
"GET","33185.84","1.338","0.376","1.279","2.063","3.119","4.583"
"INCR","35460.99","1.310","0.376","1.311","1.943","2.175","3.671"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33482.14","1.401","0.304","1.367","2.111","3.391","5.495"
"GET","33039.65","1.286","0.360","1.207","2.023","3.087","4.383"
"INCR","30832.48","1.405","0.312","1.287","2.927","4.343","6.311"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31152.65","1.483","0.408","1.391","2.559","4.535","7.335"
"GET","31813.36","1.354","0.368","1.255","2.151","3.167","6.311"
"INCR","34403.67","1.359","0.296","1.343","2.063","2.615","5.071"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33594.62","1.339","0.392","1.311","1.991","2.823","4.559"
"GET","33594.62","1.199","0.224","1.119","1.783","3.023","6.343"
"INCR","33222.59","1.255","0.264","1.175","1.871","3.967","6.295"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33670.04","1.415","0.208","1.375","2.095","3.087","8.815"
"GET","34285.71","1.286","0.336","1.247","1.903","3.023","4.447"
"INCR","35005.84","1.294","0.392","1.279","1.919","2.271","4.015"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34602.08","1.384","0.448","1.375","2.047","2.383","4.599"
"GET","32085.56","1.513","0.384","1.447","2.615","3.591","6.375"
"INCR","28409.09","1.803","0.352","1.735","3.031","4.095","6.055"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","28301.89","1.810","0.368","1.767","2.903","3.815","12.831"
"GET","24390.24","1.863","0.248","1.735","3.287","4.311","6.439"
"INCR","24570.03","1.794","0.424","1.495","3.415","4.023","5.687"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","20215.63","2.045","0.376","1.847","3.943","4.879","6.423"
"GET","23094.69","1.881","0.168","1.591","3.543","4.287","6.279"
"INCR","20449.90","2.112","0.272","1.879","4.191","5.103","8.319"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","20093.77","2.135","0.248","1.919","4.287","5.295","7.919"
"GET","20093.77","2.101","0.312","1.807","4.143","5.231","13.871"
"INCR","20519.84","2.086","0.264","1.783","4.199","5.071","8.975"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18903.59","2.070","0.120","1.927","4.047","5.063","7.807"
"GET","18963.34","2.101","0.240","1.943","4.039","5.151","8.159"
"INCR","19035.53","2.157","0.200","1.967","4.215","5.167","7.055"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18738.29","2.098","0.408","1.951","4.055","5.087","7.527"
"GET","33333.34","1.405","0.408","1.351","2.127","3.655","5.575"
"INCR","34883.72","1.386","0.400","1.383","2.055","2.367","4.447"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34052.21","1.425","0.352","1.415","2.103","2.455","4.063"
"GET","33076.07","1.356","0.384","1.303","2.023","3.071","9.391"
"INCR","34965.04","1.398","0.384","1.391","2.071","2.407","4.071"
