test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18867.93,0.624,0.863,2.599,4.191
SET,19455.25,0.597,0.815,0.911,2.719
GET,25940.34,0.411,0.759,0.895,3.791
INCR,30721.96,0.329,0.687,0.943,1.671
