test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29542.10,0.344,0.815,1.439,5.415
SET,37105.75,0.273,0.359,0.399,0.879
GET,36429.87,0.269,0.351,0.399,3.247
INCR,37037.04,0.265,0.343,0.439,1.551
