test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,5102.04,2.916,6.071,8.991,1048.575
SET,9233.61,1.539,3.871,4.335,9.935
GET,9442.87,1.493,3.759,4.335,7.215
INCR,10643.96,1.292,2.951,3.943,9.279
