test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32894.74,0.285,0.511,0.647,1.015
SET,38314.18,0.285,0.399,0.559,20.831
GET,39682.54,0.290,0.407,0.647,20.559
INCR,39062.50,0.299,0.415,0.583,20.767
