test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35149.38,0.272,0.423,0.591,3.215
SET,34305.32,0.277,0.439,0.583,4.959
GET,38022.81,0.259,0.391,0.511,0.903
INCR,34482.76,0.301,0.559,0.655,1.135
