test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35842.29,0.291,0.551,0.767,1.047
SET,36231.89,0.324,0.591,0.807,21.391
GET,38610.04,0.299,0.415,0.631,21.151
INCR,38535.64,0.308,0.431,0.583,21.407
