test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35398.23,0.273,0.431,0.687,1.007
SET,45146.73,0.234,0.439,0.743,1.127
GET,39603.96,0.245,0.375,0.463,0.959
INCR,34188.04,0.282,0.535,0.775,1.167
