test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34482.76,0.272,0.463,0.655,0.879
SET,35587.19,0.305,0.567,0.807,20.671
GET,30441.40,0.381,0.639,0.919,1.687
INCR,37383.18,0.309,0.543,0.783,1.495
