test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37174.72,0.276,0.479,0.815,1.391
SET,37037.04,0.313,0.519,0.743,21.039
GET,37664.78,0.308,0.495,0.735,20.655
INCR,52219.32,0.220,0.383,0.519,0.967
