test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,19212.29,0.614,0.791,2.575,3.167
SET,18034.27,0.596,2.327,3.311,4.223
GET,8312.55,1.644,3.959,5.855,30.895
INCR,8888.89,1.560,3.751,5.847,9.071
